"apcp_sf1_1","apcp_sf2_1","apcp_sf3_1","apcp_sf4_1","apcp_sf5_1","dlwrf_s1_1","dlwrf_s2_1","dlwrf_s3_1","dlwrf_s4_1","dlwrf_s5_1","dswrf_s1_1","dswrf_s2_1","dswrf_s3_1","dswrf_s4_1","dswrf_s5_1","pres_ms1_1","pres_ms2_1","pres_ms3_1","pres_ms4_1","pres_ms5_1","pwat_ea1_1","pwat_ea2_1","pwat_ea3_1","pwat_ea4_1","pwat_ea5_1","spfh_2m1_1","spfh_2m2_1","spfh_2m3_1","spfh_2m4_1","spfh_2m5_1","tcdc_ea1_1","tcdc_ea2_1","tcdc_ea3_1","tcdc_ea4_1","tcdc_ea5_1","tcolc_e1_1","tcolc_e2_1","tcolc_e3_1","tcolc_e4_1","tcolc_e5_1","tmax_2m1_1","tmax_2m2_1","tmax_2m3_1","tmax_2m4_1","tmax_2m5_1","tmin_2m1_1","tmin_2m2_1","tmin_2m3_1","tmin_2m4_1","tmin_2m5_1","tmp_2m_1_1","tmp_2m_2_1","tmp_2m_3_1","tmp_2m_4_1","tmp_2m_5_1","tmp_sfc1_1","tmp_sfc2_1","tmp_sfc3_1","tmp_sfc4_1","tmp_sfc5_1","ulwrf_s1_1","ulwrf_s2_1","ulwrf_s3_1","ulwrf_s4_1","ulwrf_s5_1","ulwrf_t1_1","ulwrf_t2_1","ulwrf_t3_1","ulwrf_t4_1","ulwrf_t5_1","uswrf_s1_1","uswrf_s2_1","uswrf_s3_1","uswrf_s4_1","uswrf_s5_1","salida"
"red","low","low",0.000909090888771144,NA,"medium",336.63730135831,"high","high",359.665125066584,0,160,NA,613.636363636364,"blue","medium","medium","medium","medium",101768.803267045,28.1967648592862,29.3363635323264,"blue",NA,NA,0.00507798096673055,0.00724000005390156,NA,0.00933001723817804,"medium",0.0172727268866517,"low","low",0.0109090908345851,0.0118181815540249,"low",0.101827273314649,"low","low","low","high",291.221815629439,"high",297.617764559659,"high","high","high","high",295.381156227805,"high","high",0,"high","high","high",286.06122935902,NA,296.864410400391,"high",293.341666481712,0,NA,"medium","medium","medium",262.070983886719,"high",255.798320423473,"high","high",0,"medium",54.5454545454545,"low","low",14090100
"red","low","low",0,NA,"high",356.829010009766,"high","high",368.912040016868,0,154.545454545455,NA,797.272727272727,"green","medium","medium","medium","medium",101187.560369318,30.0848444158381,29.4272726232355,NA,30.00909094377,28.6636362942782,0.00655085936358029,0.00875944695012136,NA,NA,"medium",0.132727272469889,"low","low",0.012727272442796,0.00818181799894029,"low",0.0243272725783754,"low","low","low","high",294.100763494318,"high",301.312153209339,"high","high","high","high",300.016540527344,"high","high",0,"high","high","high",290.724384654652,294.736658269709,301.435519131747,"high",295.956939697266,0,"green","high","high","high",214.574243718928,"medium",254.369560935281,"high","high",NA,"medium",81,"low","medium",15159600
"red","low","low",0.0454545452852141,NA,"high",363.045351895419,"high","high",378.50956587358,0,141.818181818182,NA,792.727272727273,"green","medium","medium","medium","medium",100931.764914773,32.1636366410689,30.0727272033691,NA,30.3272727619518,30.5818183205344,0.00913276184688915,0.0098463637246327,NA,0.0119599999690598,"medium",0.071818182752891,"low","low",0,0,"low",0.0177636362548748,"low","low","low","high",293.699096679688,"high",302.078463467685,"high","high","high","high",299.774205988104,"high","high",0,"high","high","high",289.771051580256,294.044932972301,301.132917924361,"high",297.24331110174,0,"green","high","high","high",260.573938543146,"high",270.808860085227,"high","high",0,"medium",79.8181818181818,"low","medium",15462300
"red","low","low",0,NA,"high",342.666881214489,"high","high",374.536662708629,0,179.090909090909,NA,782.727272727273,"blue","medium","medium","medium","medium",101761.731534091,28.627272865989,28.5745631131259,"blue",32.4181818528609,31.263636155562,0.010795595632358,0.0118218181993474,NA,NA,"medium",0.000909090888771144,"low","low",0.019090908664194,0.0218181814998388,"low",NA,"low","low","low","high",291.965223832564,"high",298.104522705078,"high","high","high","high",297.21411410245,"high","high",0,"high","high","high",288.466527765447,293.260719992898,299.663682417436,"high",292.467143665661,0,"green","high","medium","medium",273.354772394354,"high",278.258497758345,"high","high",0,"medium",86.0909090909091,"low","low",19439100
"red","low","low",0,0,"medium",280.373967950994,"medium","medium",289.187966086648,0,200,NA,832.727272727273,"green","medium","medium","medium","medium",102143.217329545,17.1000001213767,13.2090909264304,NA,7.85454541986639,7.38181820782748,0.00604818181388757,0.00584272731264884,NA,0.0059872727248479,"low",0.00272727266631343,"low","low",0,0,"low",0.00144545455590229,"low","low","low","medium",286.11303433505,"medium",291.566298051314,"medium","medium","medium","medium",290.509563099254,"medium","medium",0,"medium","medium","medium",281.737179842862,287.462480024858,292.887958873402,"medium",286.778492320668,0,"blue","medium","medium","medium",265.070689808239,"high",273.262700861151,"high","high",0,"medium",96.9090909090909,"medium","medium",23041500
"red","low","low",0,NA,"medium",259.340434681286,"medium","medium",301.846452192827,0,210,NA,830,"green","medium","medium","medium","medium",101782.892755682,6.60909084840254,6.68181813846935,"red",8.19108169729059,8.25217966599898,0.00395545452325181,0.00504363637248223,NA,0.00594818185676228,"low",0,"low","low",0,0,"low",0.00015454545262566,"low","low","low","medium",287.391851251776,"high",296.277446400036,"high","medium","medium","medium",294.153081720526,"medium","medium",NA,"high","high","medium",276.126531427557,289.405495383523,298.815327037464,"high",286.684797807173,0,"blue","medium","medium","medium",263.798212224787,"high",278.685843727805,"high","high",0,"medium",NA,"medium","medium",23311200
"red","low","low",0,NA,"medium",278.935685591264,"medium","medium",338.488311767578,NA,197.272727272727,NA,776.363636363636,NA,"medium","medium","medium","medium",101166.232244318,7.19093279405074,8.10000016472556,"red",11.9230064045299,11.9389080567793,0.0031854545655237,0.00512454548681324,NA,0.00713454542512243,"low",0.0154545451091094,"low","low",0.104545453732664,0.0590909098021009,"low",0.0215363637120886,"low","low","low","medium",289.300184770064,"high",298.370092218572,"high","medium","high","high",296.437056107955,"high","medium",0,"high","high","high",282.354406183416,NA,NA,"high",291.830743963068,0,"blue","medium","medium","medium",264.617398348722,"high",250.279133189808,"medium","medium",NA,"medium",94.5454545454545,"low","low",20634600
"red","low","low",0,NA,"medium",297.626381613991,"medium","medium",354.991277521307,0,200,NA,790,"green","low","medium","medium","medium",100708.555397727,12.200458873402,13.5391094901345,"red",23.4747975089333,29.9184351834384,0.00307454547675496,0.0054709090935913,NA,0.00945727273144505,"medium",0.00272727266631343,"low","low",0.0154545459557663,0.126363636756485,"low",NA,"low","low","low","high",291.763663552024,"high",300.92616965554,"high","high","high","high",298.402687766335,"high","high",0,"high","high","high",286.521553733132,NA,300.117689652876,"high",295.033996582031,0,"green","medium","high","high",272.775987104936,"high",284.398035222834,"high","high",NA,"medium",94.9090909090909,"low","medium",19094400
"red","low","low",0.482727267525413,0.691818183118647,"high",357.361785888672,"high","high",399.652285489169,0,135.454545454545,208.727272727273,273.636363636364,"red","low","low","medium","medium",100725.935369318,36.1686831387607,36.7212798378684,NA,36.8484646190296,NA,0.0102020736614412,0.0121345454826951,NA,NA,"medium",0.144545455886559,"low","low",0.14272727326236,0.0381818180057135,"low",0.074281819164753,"low","low","low","high",291.761313698509,"high",295.215781471946,"medium","high","high","high",294.169977361506,"high","high",0,"high","medium","high",288.059062610973,292.75430020419,294.948439164595,"medium",293.660222833807,NA,"green","medium","medium","medium",140.741941972212,"medium",226.926177978516,"high","high",0,"low",38.6363636363636,"low","low",7973700
"red","low","low",0.0681818185204809,NA,"high",387.161329789595,"high","high",401.864765514027,0,100.909090909091,NA,503.636363636364,NA,"low","low","medium","low",100660.972301136,24.5516492670233,25.6658961556175,"blue",NA,27.0004149350253,0.014141287739304,0.0146418182517995,NA,0.0158909090201963,"high",0.0536363627761602,"low","low",0.0454545449465513,0.00181818177754229,"low",0.0869090909307653,"low","low","low","high",294.47909823331,"high",298.722753351385,"high","high","high","high",NA,"high","high",0,"high","high","high",292.268058083274,294.941561612216,298.939797141335,"high",295.945193204013,0,"green","high","medium","high",287.669028542259,"high",288.403328635476,"high","high",0,"low",47.4545454545455,"low","low",16238100
"red","low","low",0.0409090898253701,NA,"high",371.155653520064,"high","high",400.264665083452,0,163.636363636364,NA,738.181818181818,"blue","low","medium","medium","medium",100815.404119318,38.0063147111373,37.7310371398926,"blue",37.4725161465732,37.6547296697443,0.013851818120615,0.0137372726405209,NA,0.0145718181844462,"medium",0.0109090906652537,"low","low",0.000909090888771144,0.0200000000609593,"low",0.0348818184892562,"low","low","low","high",296.413665771484,"high",302.830355557528,"high","high","high","high",300.994315407493,"high","high",0,"high","high","high",292.708817915483,297.011849143288,NA,"high",297.863564231179,0,NA,"high","high","high",275.592343417081,"medium",231.7181410356,"high","high",0,"medium",77.3636363636364,"low","low",19992600
"red","low","low",1.96545453505083,3.3363636081869,"high",356.773798162287,"high","high",375.321941028942,0,155.454545454545,NA,466.363636363636,"blue","medium","medium","medium","medium",102298.685369318,37.4953932328658,37.2272723804821,NA,36.0818186673251,32.9454257271507,0.00983727283098481,0.0108654546466741,NA,NA,"low",0.0136363633315672,"low","low",0.155454546890476,0.306363636797125,"low",0.0270818178753623,"low","low","low","high",291.197002064098,"high",293.677856445312,"medium","high","high","high",290.334053733132,"medium","high",0,"high","medium","medium",288.568964177912,292.745244806463,295.998895818537,"medium",285.487326882102,0,"green","medium","medium","medium",258.081599842418,"high",274.46099021218,"high","high",0,"medium",70.1818181818182,"low","low",4826100
"red","low","low",0,NA,"medium",265.213209672408,"medium","medium",290.281721635298,0,190,NA,790,"green","high","high","high","high",102549.161931818,9.88181807778098,8.53742894259366,"red",8.70909092643044,8.75369314713912,0.00532545458356088,0.00544272731481628,NA,0.00548545461656018,"low",0,"low","low",0,0,"low",0.000963636377657002,"low","low","low","medium",284.568775523793,"medium",291.849467884411,"medium","medium","medium","medium",290.949898459695,"medium","medium",0,"medium","medium","medium",279.848494096236,285.72587446733,293.208471124822,"medium",284.281161221591,0,NA,"medium","medium","medium",271.143155184659,"high",276.342160311612,"high","high",0,"medium",95.3636363636364,"low","medium",21556800
"red","low","low",0,NA,"medium",269.593769420277,"medium","medium",307.086004083807,NA,190,NA,780,"green","medium","medium","medium","medium",101709.272727273,9.22791524366899,9.90909099578857,"red",11.3363636190241,11.0638089613481,0.00431818184866147,0.00540909090672027,NA,0.00662363638085398,"low",0,"low","low",0,0,"low",0.000472727279967247,"low","low","low","medium",286.680996981534,"medium",295.114421497692,"medium","medium","medium","medium",293.307619961825,"medium","medium",0,"medium","medium","medium",280.640616677024,287.971821178089,295.533469460227,"medium",287.883156516335,0,"blue","medium","medium","medium",265.705558083274,"high",273.412572687322,"high","high",0,"medium",94.0909090909091,"low","medium",21543300
"red","low","low",0,NA,"medium",275.69165316495,"medium","medium",317.970564408736,NA,190,NA,772.727272727273,"green","medium","medium","medium","medium",101064.672585227,8.82727280530063,9.82727258855646,"red",12.9363635670055,12.4551418477839,0.00293000000105663,0.00493181818588213,0.0062636363489384,NA,"low",0,"low","low",0,0,"low",NA,"low","low","low","medium",288.65532060103,"high",296.837979403409,"high","medium","high","high",295.317538174716,"high","medium",0,"high","high","medium",282.312749689276,289.501772793857,296.949535023082,"medium",290.732272061435,0,NA,"medium","medium","medium",269.243788285689,"high",277.943284468217,"high","high",0,"medium",94.0909090909091,"low","medium",21225000
"red","low","low",0,0,"medium",322.580275102095,"medium","medium",359.268909801136,0,170,NA,740,"blue","medium","medium","medium","medium",101369.348011364,22.5177794369784,24.5,"blue",27.0909089175138,28.9272727966309,0.00452818179672415,0.00685000000521541,NA,0.0102872726592151,"medium",0.0172727268866517,"low","low",0,0.00181818177754229,"low",0.000227272733437448,"low","low","low","high",291.326887650923,"high",299.303788618608,"high","high","high","high",297.631963556463,"high","high",0,"high","high","high",286.610401500355,292.597581343217,302.811101740057,"high",292.434481534091,0,"green","high","high","high",278.509221857244,"high",273.796708540483,"high","high",0,"medium",85.6363636363636,"low","low",19507800
"red","low","low",0,NA,"medium",324.516091086648,"medium","medium",341.252169522372,0,168.181818181818,NA,736.363636363636,NA,"medium","medium","medium","medium",101959.0078125,26.8727274808017,24.872727134011,"blue",23.8727274808017,23.7545453851873,0.00688818181780252,0.00776545449414036,NA,0.00940363625572486,"medium",0.00727272711016915,"low","low",0,0,"low",0.0065909091446718,"low","low","low","high",288.86606389826,"high",295.774991122159,"high","high","high","high",294.500291304155,"medium","high",0,"high","medium","medium",285.231711647727,290.807714288885,297.434797807173,"medium",290.072090842507,0,"blue","medium","medium","medium",267.874305031516,"high",271.816972212358,"high","high",0,"medium",83.7272727272727,"low","low",17171100
"red","low","low",0,NA,"medium",262.562724720348,"medium","medium",293.482530073686,0,177.272727272727,NA,760,"blue","medium","medium","medium","medium",102325.878551136,13.4090908223932,11.2090910131281,"red",11.6545455239036,11.8999998786233,0.00462090909819711,0.0046454544856467,NA,NA,"low",0,"low","low",0,0,"low",0.000209090913069138,"low","low","low","medium",281.429454456676,"medium",290.731423117898,"medium","medium","medium","medium",288.123690518466,"medium","medium",0,"medium","medium","medium",278.280917080966,NA,291.395643754439,"medium",284.723349831321,0,"blue","medium","medium","medium",268.748537930575,"high",274.266804088246,"high","high",0,"medium",91.1818181818182,"low","medium",18286800
"red","low","low",0,NA,"medium",285.033025568182,"medium","medium",324.92836969549,0,171.818181818182,NA,748.181818181818,"blue","medium","medium","medium","medium",101928.084517045,13.8090908744118,13.0363636883822,"red",12.8909091949463,11.881818077781,0.0040127272632989,0.00521545459262349,NA,0.00706181819127365,"low",0,"low","low",0,0,"low",8.18181797512807e-05,"low","low","low","medium",288.717041015625,"high",297.485060258345,"high","medium","medium","medium",296.096235795455,"medium","medium",0,"high","high","medium",277.583817915483,291.330652410334,302.669896906072,"high",287.238536487926,0,"blue","medium","high","high",271.991044477983,"high",284.731697776101,"high","high",0,"medium",89.2727272727273,"low","medium",19384800
"red","low","low",0,NA,"medium",299.069840864702,"medium","medium",333.270690917969,0,170.909090909091,NA,737.272727272727,NA,"medium","medium","medium","medium",101538.934659091,13.0636365196922,14.9545453678478,NA,15.9181818528609,13.5636363462968,0.00516545455056158,0.00627181818708777,NA,0.0074145455675369,"low",0,"low","low",0,0,"low",0.000109090910303745,"low","low","low","high",290.450492165305,"high",297.970486727628,"high","high","high","high",NA,"high","high",0,"high","high","high",284.198383678089,291.620014537464,298.795607133345,"high",290.994384765625,0,"blue","medium","medium","medium",283.732166637074,"high",289.932558926669,"high","high",0,"medium",88.0909090909091,"low","low",19184400
"red","low","low",0,NA,"medium",284.824565540661,"medium","medium",303.648520729759,NA,171.818181818182,NA,762.727272727273,"blue","medium","medium","medium","medium",100999.056107955,10.7829215309837,8.44002806056629,"red",6.60362993587147,9.39859702370384,0.00324363839304583,0.00489425985142589,NA,NA,"low",0,"low","low",0.00181818177754229,0.00272727266631343,"low",0.00151818182150071,"low","low","low","high",289.296702991832,"high",297.038146972656,"high","high","high","high",295.507751464844,"medium","high",0,"high","high","medium",285.38163618608,290.164653431286,297.485601251776,"high",289.880251797763,0,NA,"medium","medium","medium",291.595930619673,"high",293.374131636186,"high","high",0,"medium",91.9090909090909,"low","medium",20680800
"red","low","low",2.20909091288393,NA,"high",384.6669921875,"high","high",369.825888893821,NA,30.9090909090909,NA,190.909090909091,"red","medium","medium","medium","medium",101495.0078125,32.4177594618364,34.9564403187145,NA,30.879733692516,27.390909021551,0.011962727220221,0.0119718181985346,NA,0.0114781815897335,"medium",0.3627272749489,"medium","medium",0.56727273254232,0.0663636358962818,"low",0.950727262280204,"medium","low","low","high",291.350544322621,"medium",292.570986661044,"medium","high","high","high",291.678402987393,"medium","high",0,"medium","medium","medium",290.73252175071,291.633023348722,292.4909695712,"medium",289.923109574751,0,"green","medium","medium","medium",266.992143110795,"medium",191.391996903853,"low","medium",0,"low",11.8181818181818,"low","low",8284200
"red","low","low",0.00272727266631343,NA,"medium",331.467942671342,"medium","medium",355.606065229936,0,153.636363636364,NA,702.727272727273,"blue","medium","medium","medium","medium",101506.447443182,29.1094169616699,27.3909088481556,"blue",24.9545452811501,22.5999998612837,0.0101677506146106,0.0105345454913649,NA,NA,"medium",0.00181818177754229,"low","low",0,0,"low",0.000327272723635278,"low","low","low","high",291.733564897017,"high",298.942898837003,"high","high","high","high",297.42558704723,"medium","high",0,"high","high","medium",287.048891934482,293.281840931286,300.769939075817,"high",289.63388338956,0,"green","high","high","high",257.827313509854,"high",272.246376731179,"high","high",0,"medium",NA,"low","low",15652200
"red","low","low",0,NA,"medium",322.800334583629,"medium","medium",359.626828280362,0,160,NA,710,"blue","medium","medium","medium","medium",101851.3671875,19.4955725236373,19.246939052235,"red",19.1874736439098,17.918851332231,0.00835154247893529,0.00943489939990369,0.00977999996393919,0.00955545445057479,"medium",0,"low","low",0,0,"low",0.000300000007634728,"low","low","low","medium",294.88578935103,"high",301.549277565696,"high","high","high","high",300.434356689453,"high","high",NA,"high","high","high",284.405278986151,296.337560480291,NA,"high",290.415158358487,0,"green","high","high","high",284.102630615234,"high",296.882992831143,"high","high",0,"medium",84,"low","low",18632700
"red","low","low",0,NA,"medium",320.281954678622,"medium","medium",353.913568670099,0,160,NA,710,"blue","medium","medium","medium","medium",102002.948153409,17.6636361208829,18.2277471368963,"red",NA,17.2807605049827,0.00833272713829171,0.00940272728489204,NA,NA,"medium",0,"low","low",0,0,"low",0.000163636358841111,"low","low","low","high",294.645604913885,"high",300.846646395597,"high","high","high","high",299.587926691229,"high","high",0,"high","high","high",285.283810702237,295.889004794034,302.700253573331,"high",290.64750810103,0,"green","high","high","high",288.039964155717,"high",294.367512096058,"high","high",0,"medium",84,"low","low",18521100
"red","low","low",0,0,"medium",323.713592529297,"medium","medium",361.100327925249,0,150,NA,700,"blue","medium","medium","medium","medium",101526.501420455,18.0828836614435,18.7727272727273,"red",19.1599063873291,NA,0.00878548994660378,0.0102349937978116,NA,NA,"medium",0,"low","low",0,0,"low",0.00028181817866756,"low","low","low","high",294.023953524503,"high",301.172035910866,"high","high","high","high",299.762365167791,"high","high",0,"high","high","high",288.373623934659,295.318314985795,NA,"high",293.507482355291,0,"green","high","high","high",288.72480912642,"high",296.79203935103,"high","high",0,"medium",82.8181818181818,"low","low",18342900
"red","low","low",0,NA,"medium",320.668900923295,"medium","medium",357.1015625,0,150,NA,696.363636363636,"blue","medium","medium","medium","medium",101825.709517045,17.159987709739,17.754545211792,NA,NA,NA,0.00733440441333435,0.00867999996989965,NA,0.0100190909579396,"medium",0,"low","low",0,0,"low",0.000227272730130194,"low","low","low","high",294.369301535866,"high",301.663823908026,"high","high","high","high",300.386064009233,"high","high",0,"high","high","high",289.119953502308,295.470192649148,303.595359108665,"high",293.66562167081,0,"green","high","high","high",287.612521084872,"high",289.172934792259,"high","high",0,"medium",NA,"low","low",8526000
"red","low","low",0,NA,"medium",309.145993319425,"medium","medium",353.576246781783,0,150,NA,690,"blue","medium","medium","medium","medium",101313.352982955,19.49090905623,19.1000000346791,"red",19.4090909090909,16.8272725885565,0.00497999998994849,0.00652181818573312,NA,NA,"medium",0,"low","low",0,0,"low",0.00103636365317718,"low","low","low","high",290.052284934304,"high",301.159973144531,"high","high","high","high",297.589821555398,"high","high",0,"high","high","high",285.282717618075,292.297624067827,NA,"high",294.112534956499,0,"blue","high","high","high",274.664328835227,"high",280.444066827947,"high","high",0,"medium",NA,"low","low",17904000
"red","low","low",0.00545454533262686,NA,"medium",338.771193070845,"high","high",379.488292347301,NA,146.363636363636,NA,672.727272727273,"blue","low","medium","medium","low",100685.794034091,20.5459568717263,22.4818182858554,"blue",24.6545451771129,23.0545454892245,0.00723391877148639,0.00991181809116494,NA,0.0118128433823586,"medium",0,"low","low",0,0,"low",0.000763636381386525,"low","low","low","high",295.471368963068,"high",302.449873490767,"high","high","high","high",301.549094460227,"high","high",0,"high","high","high",291.617778431286,296.161229913885,303.404474431818,"high",297.165724320845,0,"green","high","high","high",292.405287309126,"high",294.720031738281,"high","high",0,"medium",79.3636363636364,"low","low",16258500
"red","low","low",0.188181817192923,NA,"high",350.526591907848,"high","high",379.029943292791,0,140,NA,429.090909090909,"red","low","medium","medium","medium",101474.521306818,28.8272731087425,27.9090910824862,"blue",25.9999998266047,24.6243128343062,0.0102699999274178,0.0102046678181399,NA,0.00821138681335883,"low",0,"low","low",0.0681818175044927,0.0672727276317098,"low",7.27272728743794e-05,"low","low","low","high",294.463051535866,"high",295.586009632457,"high","high","high","high",293.610917524858,"medium","high",0,"high","medium","medium",292.738955411044,NA,298.736247669567,"medium",290.963872736151,0,"green","high","medium","medium",297.135245583274,"high",289.815831964666,"high","high",0,"medium",76.1818181818182,"low","low",12639000
"red","low","low",0,NA,"high",337.712352405895,"medium","medium",303.469121759588,0,70.9090909090909,NA,593.636363636364,"blue","medium","medium","medium","medium",102370.828835227,21.5864543914795,19.5363636016846,"red",17.7378571250222,18.0080429423939,0.00206177680626173,0.00268818184056065,NA,0.00323454548858783,"low",0.173636366697875,"low","low",0.0299999996681105,0.209090910005299,"low",NA,"low","low","low","high",285.359216863459,"medium",288.341658158736,"medium","high","high","high",287.395283092152,"medium","high",NA,"medium","medium","medium",285.553636030717,285.317751797763,289.687580455433,"medium",284.501487038352,0,"blue","medium","medium","medium",246.731589577415,"medium",238.175643920898,"medium","medium",0,"low",52.6363636363636,"low","low",5580300
"red","low","low",0.00272727266631343,NA,"medium",297.867537064986,"medium","medium",295.834136962891,NA,120.909090909091,NA,684.545454545455,"blue","medium","medium","medium","medium",102144.391335227,12.4816078706221,11.4454545107755,"red",14.5999998612837,16.3630900816484,0.00205727270804346,0.00279272726567631,NA,0.00304272728548809,"low",0.0536363634534857,"low","low",0.0499999983744188,0.475454544309865,"low",NA,"low","low","low","medium",284.124625466087,"medium",289.680278431286,"medium","medium","medium","medium",288.634185791016,"medium","medium",0,"medium","medium","medium",281.731903076172,285.555689031428,293.804179798473,"medium",282.577539617365,0,"blue","medium","medium","medium",250.555268721147,"high",262.486810857599,"high","medium",0,"low",76.9090909090909,"low","low",11282400
"red","low","low",0,NA,"medium",255.159687389027,"medium","medium",287.519622802734,0,140,NA,680,"blue","medium","medium","high","high",102658.264914773,10.3711116964167,11.2158773595637,"red",11.5594971396706,10.3100730722601,0.00259317274586382,0.00298354510133239,NA,0.00423999994315884,"low",0.000909090888771144,"low","low",0.00363636355508458,0,"low",0.00189090908811936,"low","low","low","medium",284.635905872692,"medium",291.562860662287,"medium","medium","medium","medium",290.493796608665,"medium","medium",0,"medium","medium","medium",274.023032448509,286.308682528409,NA,"medium",282.256772128018,NA,"blue","medium","medium","medium",243.977598710494,"medium",252.875832297585,"high","high",NA,"medium",NA,"low","low",18026100
"red","low","low",0,NA,"medium",266.39706698331,"medium","medium",303.172507546165,0,140,NA,670,"blue","medium","medium","medium","medium",102374.141335227,10.0380007136952,11.0532716404308,"red",13.9190862829035,12.9136949885975,0.0036400811619718,0.00422363630919294,NA,0.00499869878827171,"low",0,"low","low",0,0,"low",0.000245454543883997,"low","low","low","medium",286.921863902699,"medium",294.282773104581,"medium","medium","medium","medium",293.064233953303,"medium","medium",0,"medium","medium","medium",276.528447931463,288.110615123402,295.933696400036,"medium",284.847617409446,NA,"blue","medium","medium","medium",249.456409801136,"high",260.060735529119,"high","high",0,"medium",82,"low","low",18191400
"red","low","low",0,NA,"medium",271.102478027344,"medium","medium",313.865112304688,0,140,NA,670,"blue","medium","medium","medium","medium",101722.643465909,9.72902367331765,10.0584308450872,"red",12.8737171346491,12.7857138893821,0.00315128781155429,0.00398363634435968,NA,0.0063409018330276,"low",0,"low","low",0,0,"low",NA,"low","low","low","medium",286.581287730824,"high",297.294053511186,"high","medium","medium","medium",294.151281183416,"medium","medium",0,"high","high","medium",281.653212113814,287.836342551491,297.422379927202,"high",287.087959983132,0,"blue","medium","medium","medium",265.496717973189,"high",268.215703790838,"high","high",0,"medium",82,"low","low",18149400
"red","low","low",0,NA,"medium",281.979106556286,"medium","medium",326.185666170987,0,140,NA,660,"blue","medium","medium","medium","medium",101811.279829545,7.99090914292769,11.3454544760964,"red",17.7090906663374,NA,0.00257090910930525,0.00406760845164006,NA,0.00624532646245577,"low",0,"low","low",0,0,"low",8.18181797512807e-05,"low","low","low","high",289.954010009766,"high",297.85468639027,"high","high","high","high",296.783106023615,"medium","high",0,"high","high","medium",285.177867542614,290.593103582209,299.351060347124,"high",288.725527676669,0,"blue","medium","medium","medium",278.048276034268,"high",280.182431307706,"high","high",NA,"medium",80.4545454545455,"low","low",17869800
"red","low","low",0,NA,"medium",267.248426957564,"medium","medium",281.736636075107,0,130,NA,660.909090909091,"blue","medium","medium","medium","high",102538.441761364,11.5753751234575,11.8818182511763,"red",NA,NA,0.00218269107228314,0.00249636365862733,NA,NA,"low",0,"low","low",0,0,"low",3.63636354450136e-05,"low","low","low","medium",284.791190407493,"medium",289.811986749822,"medium","medium","medium","medium",288.727613969283,"medium","medium",0,"medium","medium","medium",282.259407737038,286.164320512251,292.210413152521,"medium",282.662936123935,0,"blue","medium","medium","medium",267.278042879972,"high",265.485634543679,"high","high",0,"medium",80,"low","low",17816100
"red","low","low",0,NA,"medium",258.095264781605,"medium","medium",285.275440562855,NA,130,NA,660,"blue","medium","medium","medium","medium",102324.809659091,11.118181922219,10.6727273247459,"red",10.5257563157515,10.372727134011,0.00191852350888604,0.0024690909141844,0.00295363637534055,0.00364818557334894,"low",0,"low","low",0,0,"low",9.09090905968862e-05,"low","low","low","medium",282.094937411222,"medium",290.504028320312,"medium","medium","medium","medium",288.263355601918,"medium","medium",0,"medium","medium","medium",276.795917857777,NA,292.606620094993,"medium",283.105024857955,0,"blue","medium","medium","medium",254.676694003018,"high",261.711145574396,"high","high",0,"medium",80,"low","low",17504700
"red","low","low",0,NA,"medium",272.708909468217,"medium","medium",328.28163840554,0,130,NA,603.636363636364,"blue","medium","medium","medium","medium",101827.124289773,10.3071544820612,10.1545454372059,"red",11.990009654652,12.466366854581,0.0029458684254099,0.00402445545081388,NA,0.00647182013331489,"low",0,"low","low",0.0863636362959038,0.0454545447772199,"low",NA,"low","low","low","medium",286.005446000533,"medium",295.935280539773,"high","medium","medium","medium",293.43500588157,"medium","medium",0,"medium","high","medium",281.14326060902,287.084877707741,296.298889160156,"medium",288.132354736328,0,"blue","medium","medium","medium",264.547119140625,"high",263.418085271662,"medium","medium",0,"medium",NA,"low","low",15588900
"red","low","low",0,NA,"medium",284.991155450994,"medium","medium",324.217243541371,0,130,NA,650,"blue","medium","medium","medium","medium",101851.047585227,9.8217131874778,9.51968791268089,"red",11.9272727099332,12.8636362769387,0.00469534494914114,0.00493295761671933,NA,NA,"low",0,"low","low",0,0,"low",0.000118181819164998,"low","low","low","medium",291.540313720703,"high",299.267794522372,"high","medium","medium","medium",297.655303955078,"medium","medium",0,"high","high","medium",279.87411776456,NA,302.698311545632,"high",286.989371559837,0,"blue","medium","high","high",270.147818825462,"high",282.166098854759,"high","high",0,"medium",79,"low","low",17027400
"red","low","low",0,NA,"medium",295.278506192294,"medium","medium",327.638408314098,0,120,NA,637.272727272727,"blue","medium","medium","medium","medium",101743.528409091,12.6013045744462,12.3363637057218,"red",11.0272727446123,NA,0.00439494962550022,0.00586818179792979,NA,NA,"low",0,"low","low",0.0118181815540249,0.140000000426715,"low",0.00285454543997978,"low","low","low","high",291.312519420277,"high",298.753983931108,"high","high","high","high",297.642603093928,"high","high",0,"high","high","high",287.043728915128,292.127918590199,300.296159224077,"high",291.867301247337,0,"green","medium","medium","medium",278.209209095348,"high",278.350941051136,"high","high",0,"medium",NA,"low","low",16663800
